Time		Subtitle		Translation
00:19:42		 今回 ね 香川 の 小 場所 　 が 　 メイン 　 の 　 音 　 釣り 　 だっ 　 た　ん 　 です 　 けど  		
00:19:50		 にい さ が 出 て くれ まし た ね 最高 　 琴 　 三 味 　 の 　 8 9 　 f  		
00:20:01		 サイズ は ね ちょっと 後 で 測っ て み ます けど 7 0 ある か ない か ぐらい です ね 　 ふと 　 へ 　 向かっ 　 た 　 も  		
00:20:09		 バイト も 丸め だっ た す  		
00:20:13		 たまん ねぇ  		
00:20:15		 7 0 　 6 　 グラール 　 ねー  		
00:20:20		 ok  		
00:20:28		 ありがとう  		
00:20:34		 ニャー で まし た ねー 　 いい 　 の 　 が  		
00:20:38		 暗く なっ たら ちょっと どう だろう なあ と 思っ た ん で なるべく 明るい うち に と 思っ て 　 言っ 　 たら 　 データー  		
00:20:46		 この 1 頭 でし た ねー 　 回っ　た 　 ところ 　 は 　 あの 　 規模 　 の 　 小さい 　 ポイント 　 ばっかり 　 だっ 　 た　ん 　 です 　 けど  		
00:20:55		 大 場所 で まぁ 粘っ て 粘っ て 公開 を 待つ 釣り て おり は こう どんどん 自分 から 探し て いく 　 よう 　 な 　 釣り 　 だっ 　 た　ん 　 で  		
00:21:05		 で そこ で に つけれ ば 群れ に 対し て アプローチ 変え て いっ て 　 反応 　 を 　 見 　 ながら 　 これ 　 は 　 ローテーション 　 し 　 て 　 言っ 　 て 　 数 　 重ね 　 て 　 いく 　 と 　 いう 　 釣り 　 も 　 出来 　 た 　 し  		
00:21:16		 えまま さ か と 思う よう な こう いう 細いね 彼 は で 　 あの 　 魚 　 する 　 こと 　 も 　 でき 　 た 　 し  		
00:21:26		 面白かっ た です ねー  		
00:21:29		 西賀 茂 東側 も 回れ た ん で 両方 で 連れ て ちょっと 　 よかっ 　 た 　 なっ 　 て 　 いう 　 の 　 も 　 ある 　 し  		
00:21:36		 ば 両方 の ポイント の 様子 も 垣間見れ た の で 　 大 　 満足 　 です  		
00:21:42		 [ 音楽 ]  		
00:21:57		 2 回 目 の 0 ポイント と いう こと で 今回 は 彼 が 理由 に 　 き　た 　 わけ 　 な　ん 　 です 　 けど  		
00:22:03		 スタート から 結構 いい 釣り が でき まし た まぁ 今回 に 限っ て は すごく タイミング が 良かっ 　 た 　 じゃ 　 ない 　な 　 ます  		
00:22:11		 たまたま だ と 思う けど まあ 直前 に 雨 が 降っ て くれ て 　 まあ 　 それ 　 に 　 よっ 　 て 　 魚 　 が 　 つく 　 よう 　 な 　 場所 　 が  		
00:22:17		 複数 発生 し て くれ た と いう ところ も 大きかっ た と 思う ん です けど 　 通常 　 の 　 濁り 　 が 　 入っ 　 て 　 ない 　 雨 　 の 　 後 　 で 　 は 　 ない 　 状況 　 と 　 いう 　 の 　 を 　 知ら 　 ない 　 の 　 で ー  		
00:22:28		 そこ と 比較 し て 今回 が 進む どれ ぐらい あの 状況 が 変わっ た の か って いう の が あっ 　 ちょっと 　 わから 　 ない 　 って 　 言っ 　 た 　 ところ 　 で  		
00:22:38		 そう じゃ ない 状況 で 今度 は ね あの 比較 し て み て 　 今回 　 経験 　 し　た 　 こと 　 が 　 どれ 　 ほど 　 貴重 　 な 　 もの 　 だっ 　 た 　 の 　 か って 　 いう 　 の 　 を  		
00:22:48		 メーカー し たい と 思い ます 　 今回 　 2 　 回 　 目 　 終わっ 　 て  		
00:22:52		 羊 3 回 目 に なる わけ です けど 　 ま 　 もちろん 　 まだ 　 エリア 　 も 　 待っ 　 て 　 い 　 ませ 　 ん  		
00:22:58		 で まぁ そんな 中 な ん だ けど 　 の 　 かっぱ 　 り 　 限定 　 と 　 いう 　 こと　な 　 の 　 で  		
00:23:05		 馬 また 明日 を 使っ て 丁寧 に いう か 　 朝 　 が 　 こんな 　 ところ 　 に 　 い 　 ない 　 だろう 　 なー っ  		
00:23:12		 って 思う よう な 場所 で も 果敢 に 攻め て 　 まあ 　 貴重 　 な 　 1 　 本 　 を 　 手 　 に 　 できる 　 よう 　 な 　 釣り 　 が 　 展開 　 でき 　 たら  		
00:23:20		 面白い じゃ ない か な と 思い ます  		
