Time		Subtitle		Translation
00:03:49		いうこともありますのでドリフト入門ルア と し て も お すめ に なり 		C'est également vrai, voici donc un guide du débutant sur les leurres pour la pêche à la dérive. Je  le  recommande  également. 
00:03:53		[音楽] ます ただ 95m 系 の 新 に 比べ て 投げ にくい 		[musique] Cependant,  il  est  plus  difficile  à  lancer  que  la  nouvelle  série  95m. 
00:03:58		という方もらしゃるかと思いますがロッド を しっかり と 曲げ て ルアー の 重み を 乗せ た 		Certains d'entre vous le pensent peut-être, mais Rod J'ai  plié  fermement  la  canne  pour  la  charger  avec  le  poids  du  leurre. 
00:04:03		上で投げる時は高めの角度を意識して しっかり と 振り抜き こと で 解決 できる か と 		Lorsque vous lancez d'en haut, faites attention à l'angle élevé. Je  pense  que  cela  peut  se  résoudre  en  effectuant  le  bon  mouvement  de  balancier. 
00:04:08		思いますので是非ともね試してみて ください 自分 は ほとんど ない と は やら ない 		Je le pense aussi, essayez-le. Je  ne  le  fais  pas  souvent  moi-même. 
00:04:15		んですけど以前短時間勝負でナイトサーク に チャレンジ する 機会 が あっ て いろんな 		Mais auparavant, lors d'un court match, Night Circ J'ai  eu  l'opportunité  de  relever  divers  défis 
00:04:20		ルアーや神辺を投げても全く反応がなかっ た ん です けど カット 美貌 に 変え て 1 投 目 で 		J'ai essayé de lancer des leurres et d'autres appâts, mais il n'y a eu absolument aucune réaction. Mais  j'ai  opté  pour  une  belle  coupe  et  dès  le  premier  lancer 
00:04:25		バイトがあってで数頭目でヒラメを キャッチ し た と いう こと が あり まし た 他 に 		J'avais un emploi à temps partiel et j'ai attrapé une plie à ma deuxième tentative. Il  y  a  aussi  eu  le  moment  où  je  l'ai  remarqué. 
00:04:30		もドリフトでしか反応がなかった時にシー バス が 連発 し たり と か とにかく ヒラメ も 		Lorsque la seule réponse était la dérive, Nous  avons  attrapé  beaucoup  de  bars,  et  aussi  beaucoup  de  flets. 
00:04:34		シーバスもたくさん釣らせてもらいまし [音楽] 		J'ai aussi pu pêcher beaucoup de bars. [musique] 
00:04:44		た最後は新編というよりジグミノになると 思い ます が ポジ ドライブ ガレージ の 		Au final, cela ressemble plus à une pirouette qu'à un nouveau chapitre. Je  pense  à  PosiDrive  Garage 
00:04:49		フラットフラッター95Sxhになり ます 自分 的 な お すすめ カラー は キラー 		Il deviendra Flat Flutter 95Sxh Personnellement,  je  recommande  la  couleur  Killer. 
00:04:57		クイーンです使い方はウ95Sと同じで たまき と ストップ アン 5 で オッケー な ん 		C'est une Queen, et elle s'utilise de la même manière que la U95S. Tamaki  et  Stop  Un  5,  c'est  bien. 
00:05:03		ですけど狙うレンジが異なり [音楽] 		Cependant, la portée cible est différente. [musique] 
00:05:18		ます浮き上がり安いルアーでロッドの角度 で レンジ を 調整 する ん です けど 自分 の 場合 		Utilisez tout d'abord un leurre qui remonte facilement à la surface et ajustez l'angle de la canne. Ensuite,  j'ajuste  la  plage,  mais  dans  mon  cas... 
00:05:24		は中層と中層より上のレンジをゆっっくり と 誘い たい 時 に よく 使い ます 飛 距離 の 面 で 		Elle évolue lentement dans les gammes moyennes et moyennes supérieures. Je  l'utilise  souvent  lorsque  je  veux  inviter  quelqu'un,  en  tenant  compte  de  la  distance. 
00:05:30		も抜群の飛距離で95mm系のプラグの中 で は 間違い なく 3 本 の 指 に 入る か と 思い 		Il se distingue également par une distance de lancer exceptionnelle parmi les leurres de 95 mm. Je  pense  qu'il  figurerait  assurément  parmi  les  trois  premiers. 
00:05:36		ますデッドスローでもしっかりと泳いで くれ て さらに ラトル が 入っ て い て アピール 		Même à très faible vitesse, il nage bien. Il  contient  également  un  hochet  pour  attirer  l'attention. 
00:05:41		力が非常に高いルアーになりますこちらも 手元 に 泳い でる 感覚 が しっかり と 伝わっ て 		C'est un leurre très puissant. Je  pouvais  vraiment  sentir  la  sensation  de  sa  texture  nageant  entre  mes  mains. 
00:05:47		くるルアなので初心者の方でも非常に扱い やすい ルア に なる か と 思い 		Comme il s'agit d'un leurre, il est très facile à utiliser pour les débutants. Je  pensais  que  ce  serait  un  appât  bon  marché. 
00:05:52		ます今回ご紹介したこの3つのルアーに 共通 し て いる こと は フール が シミー フール 		Tout d'abord, concernant les trois leurres que j'ai présentés aujourd'hui... Ce  qu'ils  ont  en  commun,  c'est  que  le  fou  est  un  fou  qui  se  dandine. 
00:05:58		で新編7ではのスローなフォールになり ます の で メタル ジグ 系 の ルアー だっ たり と 		Dans la nouvelle version 7, la chute devient lente. Donc,  des  leurres  de  type  jig  métallique,  etc. 
00:06:03		かジグヘッドワームとは違った魅力があり [音楽] 		Son attrait est différent de celui d'un leurre souple à tête plombée. [musique] 
00:06:23		ます今回はおすすめの新編賛成についてお 話 を し て き まし た が まだまだ 魅力 の ある 		Cette fois-ci, j'aimerais vous recommander quelques nouvelles éditions. Nous  en  avons  parlé,  mais  il  reste  encore  beaucoup  de  choses  fascinantes. 
00:06:29		ルアーはたくさんありますただ今回は初心 者 の 方 で も 扱い やすく て とにかく 釣れる 		Il existe de nombreux leurres, mais cette fois-ci, je vais commencer par un leurre pour débutants. Il  est  facile  à  utiliser  même  pour  les  débutants,  et  il  attrape  très  bien  les  poissons. 
00:06:35		ものを選ばせていただきましたのでこれ から の シーズン 開幕 に 向け て ご 参考 に し て 		J'ai choisi cet article pour vous. Veuillez  utiliser  ceci  comme  référence  au  début  de  la  saison. 
00:06:40		いただければ幸い [音楽] 		Je vous serais reconnaissant de bien vouloir le faire. [musique] 
00:06:58		ですY  		Oui, Y  
