Time		Subtitle		Translation
00:02:48		ブールはだと思うのでその飛距離は最大限 に いか ず 方法 です かぁ 風向き に よっ て 		Je pense que la boule est bonne, donc on ne peut pas maximiser la distance de vol. En fonction de la direction du vent, vous pouvez augmenter légèrement la distance de vol. 
00:02:59		まずは多い風邪の場合こういう方の場合 です ね 		Tout d'abord, si vous avez un rhume, c'est le cas. 
00:03:04		風の力を利用すると10%から20% ぐらい 飛 距離 を 上乗せ する こと が うまく 		Si vous utilisez la puissance du vent, vous pouvez augmenter la distance de vol d'environ 10 à 20 %. 
00:03:10		いけばできています な の で キャスト を 通常 より 上 で 話す 		Si tout se passe bien, vous pourrez le lancer. 
00:03:17		まあ天ぷらとかいう 言わ れ たり し ます ね 		Eh bien, on l'appelle parfois tempura. 
00:03:20		上に飛ばす 		Lancez-le vers le haut. 
00:03:24		極端に言うとこれからです 		Pour le dire de manière extrême, c'est désormais. 
00:03:28		そうすると上の木風にルアーが持って飛 距離 が 出 やすく 		Ensuite, le leurre sera emporté par le vent de bois au dessus, facilitant ainsi son vol. 
00:03:39		このやり方は簡単です リリース を 早める 		Cette méthode est simple. Cela accélère la libération. 
00:03:43		上で話しちゃういまいち こう うまく でき ない と いう 時 に は もう 		Comme je l'ai dit plus haut, lorsque vous dites que vous ne pouvez pas faire cela correctement, 
00:03:51		ここで没頭止めちゃう 		Arrêtez votre immersion ici. 
00:03:55		高 それ 切ら ない で 		C'est trop haut. 
00:04:00		ここで止めた 		Je me suis arrêté ici. 
00:04:04		ここで歩目そうするとこの角度で射出され ます から 		Si vous faites un pas ici, il s'éjectera sous cet angle. 
00:04:10		それがおっ 本科 て で も やり 方 です 		C'est le plat principal. Mais voici comment procéder. 
00:04:17		追い風でもねあのまま後ろから吹く追い風 だっ たら これ で いい ん です けど 		Même si c'est un vent arrière, si c'est juste un vent arrière qui souffle par derrière, ce n'est pas un problème. Mais 
00:04:22		左後ろ右牛のってちょっと風が長めに入っ て いる と ライン が 横 に 作ら れ ます から そこ 		Si le vent est un peu long dans la vache gauche arrière droite, la ligne sera créée horizontalement, donc 
00:04:28		はさっきの 体 で スクール 抑え て フレー キ を かけ ながら 		j'utiliserai mon corps pour maintenir le banc et appliquer des flocons. 
00:04:34		やる必要があります 		Il est nécessaire de faire cela. 
00:04:38		それと多い数の場合は両案が失速して着生 する 		De plus, s'il y en a un grand nombre, les deux plans stagneront et s'installeront. 
00:04:42		ところでラインがその追い風 風 に 引っ張ら れる パス から 		D'ailleurs, depuis le chemin où la ligne est tirée par le vent arrière 
00:04:47		縦方向というかこの方向のいいと父兄が すごい ジェル よう に なる の で 注意 が 必要 		Si vous allez verticalement, ou plutôt dans cette direction, les parents se transformeront en gel, il faudra donc faire attention. 
00:04:51		ですね はいっ 		C'est vrai. 
00:04:56		それは次は横風と 向かい風 の 場合 を 紹介 しよう と 思い ます 		Vient ensuite le vent de travers. Je voudrais présenter le cas d’un vent contraire. 
00:05:03		先ほどもとは違って上に投げてしまうと コール アーガー 		Si vous le lancez vers le haut au lieu de la manière originale, vous recevrez un appel 
00:05:07		風で押し返されたり横に引っ張られたいっ 高 さ が 出れ ば 出る ほど その 影響 を 受け 		Le vent vous repoussera ou vous tirera sur le côté. Plus vous montez haut, plus vous risquez d’en être affecté. Plutôt que de le ralentir et de le faire voler avec un bi-ligne, 
00:05:26		真っ直ぐ飛ばす 一見 力ん で 見える か も 知れ ませ ん けど 全然 		il vole droit. Cela peut sembler fatiguant à première vue, mais ce n'est pas du tout nécessaire. 
00:05:31		キャストに力みっていうのはいらないのか 		Il n'est pas nécessaire d'utiliser la force lors du lancement. 
00:05:39		こうまっすぐ飛ばせ明示する飛行時間は 短く なる と もちろん 		Si vous volez droit comme ça, le temps de vol sera plus court, et bien sûr 
00:05:44		さっきの追い風に比べたら 飛 距離 は 落ち ます けど あの 		la distance que vous parcourirez sera inférieure par rapport au vent arrière d'avant, mais... 
00:05:51		風に引っ張られたりして 押し戻さ れる より は 		Plutôt que d'être tiré par le vent et repoussé, 
00:05:56		ライダー気味でスタンドを弾くべきであげ て 		vous devriez retourner le support comme un cavalier et 
00:06:01		飛ばす方が もし 		il est préférable de le laisser voler 
00:06:04		んですね リース ポイント を 主 ため に 設定 し て 		si vous définissez le point de location pour l'objectif principal et 
00:06:14		風によってですねロットが 縦 保護 に 		le vent l'empêchera de heurter le mur opposé lorsqu'il est vertical protégé 
00:06:21		するときに向かい壁とかからって を 知ら れる こと が ある ん です そう 		. C'est vrai 
00:06:28		この上げてこの辺のも影が落ちちゃって それ で ロッド の 反発 が 効か ない で 馬 コ 		Si vous le relevez, une ombre tombera de ce côté aussi, donc la répulsion de la tige ne sera pas efficace, et vous ne pourrez pas lancer le cheval car vous ne pouvez pas appliquer de force. 
00:06:39		もう向かい風の場合もそうだし 横 数 で も ある ん です けど そう いっ た 場合 は 		Il en va de même pour les vents contraires, et aussi pour les nombres horizontaux, mais dans ce cas, 
00:06:45		ちょっと 横 サイド 気味 に 投げる 再度 ほど で は ない 		un peu. Jetez-le légèrement sur le côté Encore une fois, ce n'est pas si grave 
00:06:51		けど3区の滝です 		mais c'est une cascade dans la 3ème salle 
00:06:59		若干なだめに 		C'est un peu plus calme 
00:07:06		そうすることでオーバーヘッド o と 風 が 受ける 影響 		Ce faisant, l'influence de l'o et du vent 
00:07:11		若干変わってきたりするので 場合 に よっ て は ない やす いっ て 感じる こと 		change un peu, donc cela ne dépend pas de la situation 
00:07:16		も あり ます 		Cela peut sembler facile 
00:07:18		心はどっちがいいかほんのちょっとどっち が どっち も ダメ な 時 も ある の で ああ 		Je me demande simplement lequel est le meilleur dans mon cœur, mais il y a des moments où ni l'un ni l'autre n'est bon. Ah 
00:07:23		ぴかりん今日編 対応 し て み て ください 		Pikarin, édition du jour S'il vous plaît, essayez de vous en occuper. 
00:07:30		この me この もう こん ぐらい です 		C'est à peu près tout pour moi. 
00:07:34		[音楽] もっと 横 で も 伝え 以上 です か 		[Musique] C'est tout ce qu'il y a à vous dire encore plus en biais ? 
00:07:40		それでやってみてくださいっ 		Alors essayez-le. 
00:07:47		モンスターショットを使い方ですね まず ポイント に 入っ て 一番 最初 に やる の は 		Comment utiliser le tir monstre. Premièrement, quand vous arrivez au point, la première chose que vous faites est de 
00:07:55		腕だと思います とりあえず ただ 巻き です 		les bras. Pour l'instant, lancez simplement. 
00:07:58		ていうのも最初から リフト & フォール と か ストップ & ゴー と か 		C'est parce que depuis le début, si vous parlez à Ayumu de levage et de chute, de stop et de départ, 
00:08:03		で歩とも喋っていくと 鹿角 の 見 ない ん です よ ね 		, vous ne pourrez pas voir le bois. C'est exact. 
00:08:08		一番票その水面直下にいて水面直下で 早い 磨 きっ て 食っ て くる 奴 って いう の は 		Les poissons qui vivent juste sous la surface de l'eau et qui broyent rapidement pour manger sont 
00:08:16		活性が高い魚なんですね 下 に べったり 張り付い て 動か ない の は 火星 		des poissons très actifs. La raison pour laquelle ils collent au fond et ne bougent pas est que Mars 
00:08:21		が低いさっ な の で やっぱり 上 から ボーッ 		est bas, donc après tout ils sont étourdis d'en haut 
00:08:24		行ったほうが数を伸ばしやすいです 一番 最初 に やる の は 		. Il est plus facile d'augmenter le nombre si vous faites cela. La première chose à faire est de 
00:08:30		水面直下ロ ただ 巻き 		Il suffit de le faire rouler juste sous la surface de l'eau. 
00:08:36		水面直下ロ ただ 脇 		Faites-le simplement rouler juste sous la surface de l'eau. 
00:08:40		青物の一番最初スキッピング が オ ススメ でし た けど 		Je recommande de sauter les greens au début. 
00:08:44		まず着水して 巻き 始め て み て 		Tout d'abord, atterrissez sur l'eau et commencez à rouler. 
00:08:48		しっかり水煮缶でいるかを見てください 水煮 缶 で ない ちゃんと 沈ん で ない と 		Assurez-vous qu'il est bouilli dans une boîte de conserve. Pas bouilli en boîte. S'il ne coule pas, 
00:08:55		好きピグのように 		comme votre cochon préféré 
00:08:59		表層を引いてきちゃう まず は ちゃんと 水煮 缶 で 		, il retirera la couche superficielle. Tout d'abord, utilisez une canette d'eau bouillante 
00:09:04		水面直下を 小木 おい て いる の を 確認 し ます 		pour vous assurer que le petit arbre est juste en dessous de la surface de l'eau 
00:09:16		ビールの gear 2をよりますけど 負け の 速 さ は だいたい こんな 		Je vais utiliser la vitesse 2 de bière, mais la vitesse de perte est à peu près comme ça 
00:09:20		これこれは hg なんですけど 		c'est hg Mais 
00:09:24		本当に表層を拾っていくような 近い 形 な の で 終わり の 早 巻き 気味 です ただ 		C'est une forme qui capte vraiment la couche superficielle, donc elle s'enroule rapidement à la fin. Cependant, 
00:09:31		オウムのほどの速さはないステアーもの ほど 速 さ だ と サーフィン いる 魚 あー モード 		Ce n'est pas aussi rapide qu'un perroquet, mais il est aussi rapide qu'un type bouvillon, et à part le poisson surfeur, 
00:09:36		以外はなかなかついてこれが入って だいたい ただ 巻き 		, il est difficile de l'attraper, et il finit généralement à 
00:09:42		になります 		. 
00:09:46		それでもっとの高さは巻が早いから ん 大堤 今後 の 水平 ぐらい で 		Je pense qu'il serait préférable de l'enrouler plus haut que cela car ce serait plus rapide de l'enrouler. Je pense qu'il serait possible de le jouer en l'enroulant à une hauteur d'environ 107_ 123, mais juste en dessous de la surface de l'eau. 3 Utilisons du gel pour la gymnastique. La couche intermédiaire se trouve juste sous la surface de l'eau. 
00:10:27		ことも そう し たら 次 は 水面 直下 で 反応 が ら が た 		Ensuite, la réaction se déroule juste sous la surface de l'eau. 
00:10:32		中層 聞き ます 中層 を 引く 的 に は ああ 		Écoutez la couche intermédiaire. L'objectif de tirer la couche intermédiaire est 
00:10:37		さっきの巻速度のままロットー 下げる わけ です 		C'est pourquoi nous abaissons le rotor à la même vitesse d'enroulement qu'avant. 
00:10:45		思いま 地面 に は 付い て ない です けど 		Je pense que ça va coller au sol. Ce n'est pas si haut, mais 
00:10:50		このぐらいの高されません これ で も 大 大 大 大 です ね 中層 を 巻い て いる 		Ce n'est pas si haut que ça. Même si c'est un gros, gros, gros. Ce devrait être 
00:10:55		はずです 		, qui roule dans la couche intermédiaire. 
00:11:06		静めは集い第3秒くらいですねまあ その サーブ の 精神 に も より ます けど それ で 		Ça se calme vers la 3ème seconde. Bon, ça dépend de l'esprit du service, mais après avoir coulé 
00:11:12		沈めてからちょっとチップを下げ気味で 普通 の 		, la pointe s'abaisse un peu, ce qui est normal. 
00:11:17		ただ巻き早めこれゆっくりするとそのまま ボトム に 行き ます 		Si vous l'enroulez plus vite et le ralentissez, il ira directement vers le bas. 
00:11:23		ゆっくりするとたぶんボトムに犬つ入れ ます ね 求め に つい て い ます 		Si vous ralentissez, vous aurez probablement un chien au fond. Il s'agit de ce que vous recherchez. 
00:11:28		そうしての求めに引きずってもあまり効果 は ない の で も と モネ の 場合 だっ たら ロッド 		Il n'y a pas beaucoup d'effet si vous le faites glisser vers cette requête, donc si c'était le cas de Monet, vous installeriez la tige 
00:11:34		を立てて 挑戦 する 		et l'essayeriez. 
00:11:39		もとぶを狙う場合ボトムにつきました この まま 		Si vous visez le motobu, vous pouvez le garder en bas. 
00:11:45		まいても 子供 こすっ て しまう の で 		Si vous le gardez comme ça, l'enfant le frottera, alors 
00:11:49		ロッドを立ててうまく 		je vais installer la tige et faire du bon travail. 
00:11:54		もしこれでロッドを立てて はい てる 時 		Si vous installez la tige et rampez avec ça, 
00:11:59		フォト箱吸ってしまうて場合はもう 牧野 速度 が 遅 すぎる ん です ね それ 以上 細く 		la boîte photo sera aspirée, alors la vitesse du Makino est déjà trop lente, n'est-ce pas ? Cela signifie que vous ne pouvez pas le rendre plus fin 
00:12:06		ができないってことですよ 		. 
00:12:09		スローで巻いて 		Enroulez-le lentement. 
00:12:17		mere 4を スロー で 前 で 今 この ボトム こすっ て ない ん 		Ralentissez simplement le 4 devant et ne frottez pas le bas pour le moment. 
00:12:22		ですけど これ は どこ する ん です よ 		Cependant, où dois-je faire cela ? 
00:12:30		もしもっとスローでボトムを通したいと いう 場合 は 		Si vous souhaitez parcourir le fond plus lentement, 
00:12:37		大スターショットのサイズを奪うサイズ 下げる 		Réduisez la taille qui enlève la taille du gros plan d'étoile. 
00:12:40		95だったら82下げる80以下はない から アレ です けど 		S'il était de 95, il serait réduit de 82. Il n'y a pas moins de 80, donc ce n'est pas grave, mais 
00:12:45		そういう対応をするしかないです ボトム の 場合 は ロボット を 立て て 挑戦 する 		C'est la seule façon de gérer ce problème. Dans le cas du bas, installez un robot et relevez le défi. 
00:12:52		もっとと牧野速度ですね 声 で 調整 し て 		Cela ressemble plus à la vitesse de Makino. Ajustez-le avec votre voix. 
00:12:58		レンジキープしながらん通していくという 感じ に なり ます 		C'est comme passer en gardant la portée. 
00:13:08		さあ基本的には ただ 巻き で 		Maintenant, en gros, vous devriez pouvoir attraper le poisson si vous le faites simplement rouler. 
00:13:13		いれば釣れるはずなんですけど それ で も 反応 が なかっ たり 明らか に 		Mais même alors, il n'y a eu aucune réaction, et évidemment il y avait 
00:13:19		イーディガンリュウがあって 黄金 が あっ たり と か プレーク が あっ たり と 		Edigan Ryu, et il y avait Gold. Lorsqu'il y a toujours des 
00:13:24		かして絶対いるけど くっ て こ ない な と いう とき は ストッパー と 		ou des plaques, mais qu'ils n'arrivent pas, le mieux est d'essayer le bouchon et le 
00:13:29		同とリストアートフォーンをやってみる って いう の が 正 		ainsi que le téléphone art poignet. 
00:13:34		最終周がみたいなものですへ 		J'aimerais voir le dernier tour. 
00:13:38		ん ストップ & ボート リフト & フォール で 結構 		Stop & Boat Lift & Fall, c'est bien 
00:13:43		兄てるようなところがあるんですけどまず は ストッパー と 号 から 		Je suis comme un grand frère, mais tout d'abord, du bouchon et du numéro 
00:13:47		古馬相手 と メール 		Ancien cheval adversaire et email 
00:13:51		相手 止める バック 速度 と 止める 時間 に よっ て 		Vous pouvez changer le dos en fonction de la vitesse de recul de l'adversaire et du temps d'arrêt 
00:13:56		れっ子を変えることができますけど 水深 3 メートル ぐらい の サーフ だ と 		Mais quand il surfe à une profondeur d'environ 3 mètres, 
00:14:02		だいたい by 1点を用意で飛べた時に 簿 と 茎 つい て て また 		Habituellement de 1 point quand vous pouvez voler avec un livre et quand la tige remonte 
00:14:07		とと部から上がって巻いて外のみたいに なる と 		et s'enroule pour ressembler à l'extérieur, 
00:14:13		は相手と目 		sont les yeux de l'autre personne. 
00:14:17		そうめん 一体 これ が パターン の 場合 だ と by て 		J'ai l'impression que certaines nouilles sont souvent mangées de Komaki alors que 
00:14:22		の時に小牧出しで食ってくることが多い よう な 気 が し ます ね 		est un modèle. 
00:14:28		これがストッパー道ですね ああ ああ ああ 		C'est le chemin d'arrêt, n'est-ce pas ? Ah ah ah 
00:14:38		巻いて留め を 開い て 食べ 		Enroulez-le, ouvrez le fermoir et mangez-le 
00:14:44		ま5速後止める時間で調節 		Ajustez le temps d'arrêt après la 5ème vitesse 
00:14:49		その通りストップアップをストップしてあ 		Juste comme ça, arrêtez l'arrêt 
00:14:57		じゃあ次はリフターのホール ストッパー 道 で 結構 似 てる ところ な ん です 		Ensuite vient le bouchon du trou du lève-personne. 
00:15:02		けど 		Mais 
00:15:05		ばぼぼを巻いて留める は い て 遂げる リフター の フォール は 		Enroulez le babobo et serrez-le. Oui, le lifter y parviendra. La chute est 
00:15:11		工房後ゲー 縦 5 o 		Studio Go Game Vertical 5 o 
00:15:15		ストッパーと方は割と高横の距離距離を 動く ん 		Le stoppeur et le côté se déplacent relativement haut et sur des distances horizontales 
00:15:18		なのでストッパードをして反応がなかった リフト & フォール で bot ボトル を 		J'ai donc fait un stoppeur et il n'y a eu aucune réaction. C'est comme frapper une bouteille de bot dans Lift & Fall 
00:15:35		この青頃でご紹介したやつです 		C'est celui que j'ai introduit dans cette période bleue. 
00:15:52		スコッ本5号よりを 移動 距離 が 短い 		La distance de déplacement est plus courte que la 5ème édition du Scotch. 
00:15:57		もともとっとランリフトして 		A l'origine, il a été longtemps levé. 
00:16:03		歴として落とす 		Il est supprimé en tant qu'historique. 
00:16:11		リフトする破防露頭がなさげ結構変わって いき ます フォロワー 		Cela change un peu car il n'y a pas d'affleurement à soulever. Follower 
00:16:17		10分糸なので 10 p 動画 キューピー 度 が と この 1 回 		C'est un fil de discussion de 10 minutes, donc c'est une vidéo 10p, le degré Kewpie est cette fois-ci. 
00:16:21		のレフトの幅がいいあるのでまぁそこは あんま 関係 ない と いう こと を 受け ない です 		Puisque le champ gauche a une bonne largeur, je ne pense pas que cela ait vraiment d'importance. 
00:16:26		か 		ou 
00:16:32		puniラフターパンあると思いますひと つ は 中 流れ と か で 発生 する 		Je pense qu'il existe des tarpans punis bruts. L'un est l'intérêt du type qui se déplace au large, ce qui se produit dans les cours d'eau moyens, et l'autre est le gréeur qui se produit en relation avec la peine de mort. Tant que la topographie ne change pas, il ne s'agira que d'esthétique. Je pense que le moyen le plus simple de trouver un courant de retour est de le faire en tant que pasteur 
00:16:56		一番分かりやすいと思うんですよ 一筋 の あー ワード 筋 と か が 沖 に 向かっ て 		. Le moyen le plus simple de comprendre est de prendre une photo d'une seule ligne d'eau s'étendant vers l'océan 
00:17:12		ビューがないかと言われたらそういうわけ で は なく て そう いう 場合 で も 下 が と いう は 		de rayonne, ce n'est pas le cas, mais même si c'est le cas, je ne pourrai peut-être tout simplement pas en voir le fond 
00:17:16		見えてないだけであったりします な の で そう いう 時 に 砂浜 を 歩い て み て 他 の 		. Donc, si vous marchez sur la plage et trouvez une partie de la plage qui est clairement plus dure que d'autres, c'est là que se trouve le courant de retour. Il y a une forte possibilité 
00:17:27		ています 落下 し てる と ころっ て いう の は ナビ に 菅 		que la voiture tombe. Quand il dit qu'il tombe, c'est parce que le ciel s'accumule et que la voiture est inactive 
00:17:36		車 まあ 新設 雪 が 積もっ て みたい な 感じ です 		Eh bien, on a l'impression que la neige s'est accumulée. 
00:17:40		ねっ 離岸 流 の ところ と いう の は 常 に そこ の 		Hé. Quand je parle de courants de retour, les points y sont toujours payés par Sugawa, donc ils ne s'accumulent pas et sont grattés par des points. Par conséquent, il n'y a pas d'élément pelucheux, et cela devient un endroit difficile. 
00:17:59		そこで一回行ってみるって言うのは 一 つ の 手 だ と 思う 		Je pense qu'y aller une fois est une option 
00:18:46		よしっ 		D'accord 
00:19:22		he 		il 
00:19:42		エロティック dee 		dee érotique 
00:19:46		[音楽] amaran 		[Musique] amaran 
00:19:52		wh [音楽]  		wh [Musique]  
