Time		Subtitle		Translation
00:05:29		を狙ってみと塩が動かなかったり全体的に 生命 感 が ない よう な 魚 を 釣る に は ちょっと		
00:05:35		厳しいかなっていうような状況であっても 割と 高い 確率 で 時合 が 来 るってい よう な		
00:05:40		印象を持っているんで基本的には1年を 通じ て 浅 は 1番 ヒラメ を 釣り やすい て いう		
00:05:46		風に感じていますちなみに浅まずって言っ て も どれ ぐらい の 明る さ が いい の かって		
00:05:51		いうことなんですけどその日によって若干 傾向 が 変わっ たり する ん で 一概 に は 言え		
00:05:56		ないんですけど特にゴールデンタイムが来 やすい の は ある 程度 日 が 登っ て き て ライト		
00:06:01		をつけなくてもなんとか糸を結んだりする こと が できる ぐらい の まだ ちょっと 薄暗 さ		
00:06:06		が残るぐらいのタイミングです同じく浅 まめ に 活性 が 上がり やすい タ と 比べる と タ		
00:06:12		よりも若干遅めの時間より日が登ってきて 明るく なっ て き て から ヒメ の 試合 が 来る		
00:06:17		ことが割と多いかなっていう風に思います ただし ね これ は あくまで も 全体 的 な 傾向 の		
00:06:23		話になるんで日によっては日の出前のまだ 暗い 時間 に 試合 が 来 るっていうこと も ある		
00:06:28		んで少しずつずれはあり ます 次 は 日の出 から 時間 が 過ぎ て 完全 に		
00:06:35		明るくなってお昼ぐらいまで午前中の時間 帯 な ん です けど 私 の 印象 と し て は		
00:06:40		ヒラメ釣りにおいては1番難易度が高いと いう か どう し て も 狙っ て 釣果 を 出し にくい		
00:06:45		投げ続けていると運よく釣れることがあ るっていう よう な 印象 を 持っ て い ます これ		
00:06:50		までの実績としては1番低い時間帯になり ます 特に ね 朝 まめ に 明確 な 時合 が あっ て		
00:06:56		バタバタっとヒラメが釣れたような日だと 鳥 だけ 釣り にくく なる と いう か ヒラメ の		
00:07:01		活性が落ちやすいっていうような気がして い ます 一方 で 浅め が パっ と し ない よう な		
00:07:06		状況だったり仕様がいい感じで効いている 時 は それ なり に 釣れる こと も ある ん で 全く		
00:07:12		釣れないっていうわけではないです基本的 に は 短 時間 勝負 で は なく て ある 程度 粘っ て		
00:07:17		釣りをするのに向いているっていような 時間 帯		
00:07:21		です続いては午後の時間帯ですお昼睡から 夕方 まで に なる ん です けど まめ と は 全然		
00:07:27		関係ないんだけど意外とヒラメが釣れる 穴場 的 な タイミング じゃ ない か なっ て いう		
00:07:32		風に考えています私の場合人がたくさん いる 釣り場 で 釣り するっ て いう の が 好き		
00:07:37		じゃないんで釣れる可能性が下がったとし て も 浅め を 避け て 釣り を するっ て いう こと		
00:07:42		が結構多くてそういう時によく選ぶのが 午後 の 時間 帯 に なり ます 私 なり の イメージ		
00:07:48		としては浅めほど確率に試合が来るわけで は ない し 試合 自体 も はっきり し ない こと が		
00:07:54		多いんですけど特に昼過ぎの2時とか3時 ぐらい の 時間 に どう いう わけ か ちょっと し		
00:08:00		た時合が来てポツポツと釣れたり単発で でかい ヒラメ が 案外 拾え るっていうのが		
00:08:05		午後の時間かなって思います詳しい理由 って の は 分から ない ん です けど 朝 まめ が		
00:08:10		終わってからの午前中よりは期待値は高い よう な 傾向 を 感じる ん で 実 は 結構 好き な		
00:08:15		時間帯ですただしね浅めみたいなバタバタ と あっちこっち で ヒラメ が 釣れる よう な		
00:08:21		分かりやすい時合は来ないことが多いんで あんまり 期待 し ない 方 が いい か なっ て いう		
00:08:25		風に思い ます 次 は 夕 な ん です けど ヒラメ釣り に 関し		
00:08:31		て言うと朝まめと比べちゃうとかなり 気まぐれ で 時合 が 来 て 魚 の 活性 が 上がる 日		
00:08:37		もあれば全くチャンスがなくて地合らしい 試合 が な いっ て いう こと も よく ある ん で		
00:08:42		気難しい読みにくい時間帯だと感じてい ます 午後 の 明るい 時間 帯 と 比べる と 期待 値		
00:08:48		としてはそこまで変わらないぐらい もしくは 若干 釣れ やすい か な ぐらい に 感じ		
00:08:53		ていて浅めと比べると明らかに釣りにくく て 難しい と 思い ます ただし ね 注意 点 と いう		
00:09:00		か意識しておきたいことがあって浅めの 場合 は ある 程度 日 が 登っ て き て から の 薄		
00:09:05		ぐらい時間に1番時合が来やすいていう 傾向 を 感じる ん です けど 夕まずめ の 場合 は		
00:09:10		ね日没の超ギリギリですね真っ暗になるか なら ない か ぐらい の タイミング で 一 発		
00:09:16		でかいヒラメが出たりするんで夕まずめ 絡み に ヒラメ を 狙う 場合 は あんまり 見切り		
00:09:21		を早くつけて諦めてしまうのは避けた方が いい ん じゃ ない か なっ て いう 風 に 思い ます		
00:09:25		特にね水温が低くなる晩Discから春に かけ て です ね 寒い 時期 は 夕暮れ マギ に		
00:09:31		釣れるパターンを何度も味わっているんで 夕まずめ を 狙う 時 は 真っ暗 に なる まで		
00:09:37		しっかりルアを投げるようにしてい ます 最後 は 夜 の ヒラメ釣り な ん です けど		
00:09:43		全体的な傾向としては明確な時合がいつ 来る か 分かり にくい ん で どちら か と いう と		
00:09:48		午前とか午後みたいな感じである程度粘っ て ルア を 投げ 続け たり ベイト フィッシュ と		
00:09:54		か塩の流れとか他の要素にある程度左右さ れ やすい 印象 が あり ます ただし ね 他 の 時間		
00:10:00		と比べると60cm70cm80cmとか 大型 の ヒラメ が 釣れる 割合 が 高く なり		
00:10:07		やすいていう傾向を感じるんでかるよりも サイズ を 狙い たい 方 に お すすめ です 私 の		
00:10:12		場合特に水温が本格的に低くなる12月 ぐらい から 4 月 ぐらい まで の 冬 から 春 に		
00:10:19		かけて夜釣りでの大型の実績が高いです 注意 点 と し て は 夜 の ひめ は リアクション		
00:10:25		バイトですね反射食いで食わせるパターン が 少し 聞き にくく なる こと が ある ん で		
00:10:30		できるだけ魚に違和感を与えずルアーを 目立た せ すぎ ない よう に 意識 し て 操作 し た		
00:10:35		方が釣果は安定しやすいと感じます夜の ヒラメ釣り に 関し て は すでに 別 に 詳しい		
00:10:41		解説動画がありますんで概要欄にリンクを 貼っ て おき ます よろしけれ ば そちら を ご覧		
00:10:48		ください時間帯別の傾向についてはこんな 感じ な ん です けど 時間 帯 と 同じく 超 重要 に		
00:10:55		なってくるのが塩の流れになってきます 浅め みたい に 時間 の 要素 で 魚 の 活性 が		
00:11:01		上がってくれるのであれば塩の流れが あまり 良く なく て も ヒラメ は 釣れ たり する		
00:11:05		んですけど特にdゲームとか夜ですね時間 の パワー が あまり 使え ない 状況 に なる と 潮		
00:11:12		の流れ具合でヒメの釣れやすさっていうの は めちゃめちゃ 変わっ て き		
00:11:17		ます塩の流れって言っても実は意外と複雑 です 例えば 水深 が 浅い サーフ で あっ て も		
00:11:25		海面から海底まで同じように塩が流れて いる と は 限ら ない です ね 一見 する と 塩 が		
00:11:31		流れているように見えても実は海底付近は 塩 が 流れ て い なかっ たり 逆 に 塩 が 止まっ て		
00:11:37		いるように見えても中層から下の方は塩が 早く 流れ て い るっていう よう な こと も 普通		
00:11:43		にありますでヒラメ釣りで重要になって くる の が 海底 付近 の 塩 の 流れ 底 塩 に なっ て		
00:11:49		きます私の場合ヒラメを釣る時はまず正面 に ルア を 投げ て み て 底 仕様 の 流れ 方 を 把握		
00:11:56		するていうところから始めていきます上の 方 の 塩 は ぶっちゃけ ヒラメ の 活性 に は そこ		
00:12:02		まで大きく影響しないんであくまでもそこ 塩 海底 付近 の 流れ が どう なっ て いる の		
00:12:07		かっていうのをチェックするようにしてい ます 基本 的 に は 塩 が 流れ て い ない ルア を		
00:12:12		引いた時にスカスカしているような状態の 時 は ヒラメ の 活性 は 上がり にく ルア を 引い		
00:12:18		た時落とし込んだ時に若干塩の抵抗を 感じ取れる 少し ずつ ルアー が 流さ れ		
00:12:24		るっていうぐらいの状態がベストです底塩 が カっ とん で い て どんどん ルアー が 流さ れ		
00:12:29		状態でもヒラメ自体は釣れるんですけど ルアー の コントロール が 難しく なっ て		
00:12:34		しまって動きが破綻したり浮き上がりすぎ て しまっ て 釣れ なく な るっていうこと が		
00:12:38		あるんで難易度としては高くなる印象 です 青物 狙い の 場合 自分 の 方 に 向かっ て		
00:12:46		刺してくる潮の流れの方が釣りやすいって いう こと が 多い ん です けど ヒラメ と か マゴ		
00:12:51		を狙う時は基本的には払い出す方向ですね 自分 から 離れ て いく 方向 に 潮 の 流れ を 使っ		
00:12:57		た方が釣果を伸ばしやすい印象があります 水深 が かなり 深い 堤防 と か の 場合 は また		
00:13:03		変わってくるんですけどそれほど水深が 深く ない サーフ と か を 狙う の で あれ ば		
00:13:07		払い出す塩をうまく使った方がメリットが 大きい と 思い ます 払い出す 方向 の 塩 を 利用		
00:13:13		することによって最小限のアクションでも ルアー が 浮き上がり やすく なっ たり		
00:13:17		アクションが素早く立ち上がってくれるん で より じっくり と スロー に 丁寧 に 探れる		
00:13:23		ことにつながりますですので魚の活性が 低い 時 釣り にくい 状況 こそ 基本 的 に は		
00:13:29		払い出す仕様の流れをうまく使って余計な アクション は 与え ず ひめ に ルアー を		
00:13:34		じっくり見せて食わせるっていうのがいい ん じゃ ない か なっ て 思い ます ただし ね 潮 の		
00:13:39		流れが強すぎたり水深が15m20mとか 深い 場所 を 狙 うっ て なる と 思い通りに ルア		
00:13:46		をコントロールするのが難しくなってくる ん で その 場合 は 少し ずつ 角度 を 調整 し て		
00:13:51		探りやすいバランスを見つけていくていう よう に し て い		
00:13:55		ます次は位に関してなんですけど足元から 水深 が 深い 場所 だっ たり 超さ で 塩 が あまり		
00:14:02		動かない場合はそこまで気にしなくていい と 思い ます すでに 軽く 触れ た ん です けど		
00:14:07		私自身地元静岡の求心なサーフとか漁港 周り で ヒラメ を 狙う 時 は 基本 的 に は 塩 周り		
00:14:14		は気にしないで釣行するんでこれは場所に よる と 思い ます 水深 が 結構 浅い 場所 を 狙う		
00:14:20		ような時は下げ塩がある程度効いてきて位 が 下がっ て くる と ヒメ に 限ら ず いろんな 魚		
00:14:26		が沖の方水深が深い場所に落ちちゃだっ たり する ん で 基本 的 に は 満潮 の 潮止まり		
00:14:32		前後あとは干潮からの上げしのタイミング が 1番 実績 が 高い です ただし ヒラメ の 場合		
00:14:39		はシーバスとかチヌとか似たような場所に 住ん で いる 別 の 魚 と 比べる と 調い が 多少		
00:14:45		下がってきて水深が浅くなってしまっても ヒラメ の 方 が ずっと 釣れ 続け やすい 印象 が		
00:14:50		あるんでそこまで明確な差は出ないことも 多い		
00:14:54		です最後は潮回りについてなんですけど 割と 無難 に 安定 し て 釣り やすい の は 中塩		
00:15:01		っていう印象があります上位差が小さく なる 腰 と か 長 塩 と か の 場合 な ん です けど		
00:15:07		普段からカマ差で塩が流れない場所なら それ ほど 影響 は 感じ ない ん です けど カマ 差		
00:15:12		が大きい地域ですとか調味さによって明確 に 塩 が 流れる 場所 だっ たり あと は 川 の 加工		
00:15:18		火域でヒラメを狙うような時はちょいさが 小さい 塩 周り は ひめ の 活性 が 上がり にくい		
00:15:24		明確な時合が来ないことが増えやすい印象 が あり ます 一方 で な ん です けど ちょっと		
00:15:30		注意が必要というか釣れる日と釣れない日 の 当たり 外れ が 大きく なり やすい よう に		
00:15:35		感じます特に満月の塩なんですけど当たる と でっかい ヒラメ が よく 釣れ たり 数 も 出		
00:15:41		たりするんですけど釣れない日に当たると 全然 魚 の 気配 が なくなっ たり 満月 塩 は 魚 が		
00:15:47		動くタイミンググっていうか今までの パターン が 急 に 通用 し なく なっ たり する ん		
00:15:51		で釣果の村としては出やすいことがあり ます あと は ね 満月 の 塩 の 時 は サーフ と か		
00:15:57		常野灯がない真っ暗な場所での夜釣りで ひらめ を 釣れる パターン も あり ます 一方 で		
00:16:03		新月の塩の方が満月の時よりも超過の村は 出 にく いっ て いう よう な 気 は する ん です		
00:16:09		けど真っ暗なポイントの夜釣りですと かなり 丁寧 に ボトム ギリギリ を じっくり		
00:16:14		狙わないとヒラメが釣れなかったりするん で 新月 周り の 夜釣り の 場合 は 常野 灯 周り		
00:16:20		ですねある程度光量が確保できる場所を 狙っ た 方 が ヒラメ が ルア に 反応 する 範囲 が		
00:16:26		少し広くなるんである程度釣れやすくなる です はい と いう こと で 今回 は ヒラメ が		
00:16:32		釣れる時間潮回りについて紹介したんです けど 特に 初心 者 の 方 です と か 超々 さ で 塩 が		
00:16:38		流れにくい効きにくい地域の場合は とりあえず 浅め を 中心 に 狙 うっ て いう の が		
00:16:44		1番無難で間違いないと思いますまずは 1番 釣り やすい 時間 帯 で ヒラメ を 釣る 感覚		
00:16:50		を覚えていきたらデゲームですとか夜釣り に 挑戦 し たり 釣れる 時 の 塩 の 流れ 具合 感触		
00:16:57		が分かるようになってくると超もどんどん 伸ばせる よう に なり ます ん で 徐々 に 色々		
00:17:02		チャレンジしてみてください最後までご 視聴 いただき ありがとう ござい まし た		
00:17:06		よろしければチャンネル登録や高評価 よろしく お 願い し ます それ で は また 次回 の		
00:17:12		動画でお会いしましょう [音楽]		
