Time		Subtitle		Translation
00:05:33		多分このスロープは途中で切れてんだろう ね 。 その 各 エッジ に 魚 が 付い てる ん じゃ		
00:05:38		ないかなっていう感じ。		
00:05:51		よっしゃ、食った。		
00:05:56		バてちゃった。 今日 よく バれ ます ね 。		
00:06:04		やっぱこのスロープ上のブレイクに 乗っかっ てる ね 。		
00:06:13		惜しい。サイズは可愛かったけど。 1 匹 が 遠い ぜ 。		
00:06:34		うーん。なんかもうちょいいい方法ないか な 。		
00:06:43		オーバー99		
00:06:46		でもうブレイクの角直撃して直接レンジ 入れ て		
00:06:54		すげえ茶合いの量[鼻息]		
00:07:05		そっちで行きたい。		
00:07:15		[笑い]		
00:07:18		あ、 NG。次はね、え、おっぱ川本流の方に、え、移動してきました。え、入った場所がね、火流から少し入ったところでロいですね。なんでまずはちょっとちびエルからやってみたいと思います。		
00:07:33		[鼻息] ま 、 血合 と か に くっつい て この 車ロ 体 に		
00:07:37		入ってきてくれてば面白いんじゃないかな とこ で		
00:07:44		時期的にはね、ちょっと早いかもしれん けど 、 旧 の 方 で も 血合 は 見え た ん で 、		
00:07:49		こっちも同様に入ってきてくれてばで、ま 、 バイブ と かっ て より か は 上 引ける ちびエ		
00:07:55		なりLの115なり、ま、マスピぐらい まで 引けれ ば いい か なっ て いう 感じ です ね		
00:08:00		。		
00:08:05		基本はただ巻きでその中にちょっとロッド アクション い て		
00:08:16		もがすごい。		
00:08:22		あか も が 多 すぎ て		
00:08:28		釣りになりません。[鼻息]エルちゃんで この モダレル マ やっ たら ちょっと もう		
00:08:35		厳しいですね。		
00:08:46		おはようございます。デイでございます。 下げ ギャンギャン 飛ん で ます 。 朝まめ の		
00:08:51		このパワーを使って頑張っていきましょう 。 まず は ね 、 武器 の 唯一 反応 あっ た		
00:08:57		ポイントに入りました。まずはビットV から 行こう か な 。 もう 数 時間 も すれ ば 爆風		
00:09:03		になってくるんで、風が吹くまでが ちょっと 勝負 か な と 思っ て ます 。		
00:09:09		ちょっと足場が悪いんでかけが大変になり そう だ けど		
00:09:15		ボトム取って中層ぐらいまで巻いてもう1 回 ボトム 取り直し て そっ から もう 1度		
00:09:21		巻き上げてくるっていう感じでまずはやっ て いき ます 。		
00:09:27		本当はアップライジングの方が食わせ やすい ん やろう けど 、 ちょっと 流れ が		
00:09:30		カッ飛びすぎてボトムが取りにくそうや から		
00:09:47		あ 、 バイト が 浅い な 。		
00:10:01		ブルーアップライジングのナ丸のヘビーに 変え て これ で ボトン 取れる ん やっ たら な 、		
00:10:07		こっちでもいいかなって感じ。距離はどう し て も ちい ちゃう けど		
00:10:13		食わせ能力だけこっちのやっぱりあるから 。		
00:10:23		しゃ。食った。 た よ		
00:10:29		。ちょっとボトムやったね。 ちょっと サイズ いい か 。		
00:10:36		シーバスか どう か 。 [鼻息]		
00:10:41		さあ、この手前のテトラをどうしよう。 [鼻息]		
00:10:54		おすいません。あ、バれた。[笑い] いや、もうそれ以上無茶できへんわ。もうちょいあげたかってんけどな。もうリーダーが怖すぎて無理に行けんかった。ちゃん。いや、けど分かったぞ。ボトリフト。うん。		
00:11:18		ちょ、結構その真ん中ぐらいの位置でもなんやかんや沈んでるんよね。		
00:11:24		水中のこういうテトラとかに多分ついてて 周辺 通っ た やつ を 食っ てる みたい な 食い 方		
00:11:29		的にそんなになんかひったくっていくよう な 感じ じゃ ない もん ね 。		
00:11:35		ちょっと巻き上げてくるってよりかは ボトム ちょい 上 で レンジ を キープ さ せ て		
00:11:42		引いてきたいからっ		
00:11:47		た。		
00:11:51		はい。ここで、え、宮城県1本目のシー バス を なん と か ね 、 キャッチ でき た シーン		
00:11:56		になるんですけど、残念ながらこの時の 音声 が トラブル に よっ て 少し バグっ ちゃっ		
00:12:01		ていたので、えー、後取りで声だけ撮影し て ます 。 この 時 の 状況 と し て は 、 ま 、		
00:12:08		浅ま詰め少しだったぐらいのタイミングで 、 え 、 ボトム に 反応 が 出 て まし た 。 その 中		
00:12:14		でアップライジングの70のヘビー ウェイト で 一旦 ボトム まで 着定 さ せ て そこ		
00:12:20		から23回ね、え、リフトさせて、え、 フォール さ せ た 瞬間 に 、 え 、 バイト が 出		
00:12:26		ました。ま、サイズはね、少し可愛かった ん です けど 、 ま 、 なん と か ね 、 今回 の 釣候		
00:12:30		での1本が出てくれて嬉しい魚となりまし た 。		
00:12:40		さあ、しっけり直して サイズ アップ 狙い ましょう 。 魚 は ボトム		
00:12:46		やったね。ボトム取ってちょっとリフト 入れ ながら		
00:12:52		下げの流れに乗せてたらフォール2に 当たり まし た ね 。 同じ 感じ で 群れ が 入っ		
00:12:59		てれば連発してくれそうな感じもするけど 。		
00:13:12		いい流れ。		
00:13:19		ヒットゾーンは遠いね。 着水点 から もう ゴリフト い ない ぐらい や な		
00:13:25		。		
00:13:42		よっしゃ、食った。お、サイズ上がったんじゃない?よしよしよし。割れんなよ。		
00:13:53		[鼻息]		
00:14:00		[鼻息]		
00:14:18		うい。あざす。いいサイズ。もっとうまいな。		
00:14:25		[笑い]		
00:14:28		さあ、いいサイズが釣れてくれました。めちゃくちゃ重たい。よいしょ。		
00:14:35		どうすか? いい サイズ 出 た ん じゃ ない す か ? アップ		
00:14:40		ライジングの14gやったすね。ちょっと バイブレーション 軽く し て ボトム		
00:14:47		流れに乗せて流していったら送ってくれ まし た 。 [ため息]		
00:14:52		よっしゃ。昨日ね見て回って1番[音楽] 良かっ た エリア で 今日 は もう 粘ろう と 思っ		
00:14:57		て粘って最後にいい魚が出てくれました。 [息をのむ音]		
00:15:02		よっしゃ。		
00:15:07		うう。見えない。ちょっと流れが緩んだタイミングだったんでね、バイブレーションを軽くしてみて		
00:15:20		1 回ボトムまで落としてからゆっくり巻きながらボトムを流していってたら食ってくれました。		
00:15:27		血合を意識したバスが多いっていうことで 、 ま 、 クリア 系 の ね 、 ピーチ クリア ラーメ		
00:15:32		に変いてみて、ま、カラーも合ってたん やろ し 、 バイブレーション を 軽く する こと		
00:15:37		によってね、ボトムからちょっと上の レンジ を 流し やすく なっ たって いう ところ		
00:15:41		が良かったんじゃないかなと思います。		
00:15:58		はい、ではね、今回の、え、宮城県での 実長 終わり たい と 思い ます 。 え 、 ま 、 これ		
00:16:04		から宮城は6月に入って、ま、ハイ シーズン を 迎え るってことなので 、 ま 、		
00:16:08		是非ね、今回魚を出なかったけど、小さい エルドール と か 今回 魚 の 出 た プライジング		
00:16:13		とか使ってもらいながらいいシーズを迎え て もらえ たら な と 思い ます 。		
00:16:19		はい。え、今回消したロトですね、え、 風人 RS の 、 え 、 フライハイ 100 ML に		
00:16:24		なります。え、前回初代のね、RSであっ た 、 え 、 スカイハイ 99M の 、 ま 、 光景		
00:16:30		モデルになります。ま、どう変わった かって いう とこ で 、 もちろん ね 、 竿 自体 が		
00:16:34		軽量化されてたりとか、ま、カーボンの ブランク が 100% なっ たって いう ところ		
00:16:38		で、ま、針ももちろん強くなってますし、 え 、 強度 も 上がっ て ます 。 ま 、		
00:16:41		バイブレーションを対応した釣りの中で 結構 ボトム 感度 が ね 、 重要 に なる ん です		
00:16:45		けど、ま、前回のモデルよりも格段にね、 え 、 ボトム 感 ドっ て の は 向上 し てる か な と		
00:16:50		思います。で、え、あとはミノの ジャーキング と か 今回 使っ た		
00:16:53		バイブレーション、鉄板バイブそういった 釣り を 、 ま 、 オープン エリア で 飛 距離 を		
00:16:57		出してする[音楽]釣りにとっても向い てる モデル に なり ます の で 、 ま 、 それ ね 、		
00:17:01		オープンエリアをメインとしてる方は是非 使っ て み て ください 。		
